bor_credit_score,curr_int_rate,curr_upb,first_pay_date,first_time_hb_flag,loan_channel,loan_id,loan_product_type,loan_purpose,loan_state,maturity_date,numb_of_borr,numb_of_units,orig_dti,orig_int_rate,orig_loan_term,orig_ltv,orig_upb,property_occupancy,property_type,servicer_name
798,4,416000,9/1/17,NO,CORRESPONDENT,5986773331,FRM,REFINANCE,VA,Aug-47,2,1,29,4,360,80,416000,PRINCIPAL,PUD,PENNYMACCORP.
792,3.875,408000,9/1/17,NO,CORRESPONDENT,5986773332,FRM,PURCHASE,VA,Aug-47,2,1,35,3.875,360,85,408000,PRINCIPAL,SF,PENNYMACCORP.
771,4,346500,9/1/17,NO,CORRESPONDENT,5986773333,FRM,PURCHASE,AL,Aug-47,2,1,45,4,360,90,346500,PRINCIPAL,PUD,PENNYMACCORP.
773,3.875,179200,8/1/17,NO,CORRESPONDENT,5986773334,FRM,PURCHASE,MT,Jul-47,2,1,35,3.875,360,80,179200,PRINCIPAL,SF,PENNYMACCORP.
747,4.125,194000,8/1/17,NO,CORRESPONDENT,5986773335,FRM,REFINANCE,OR,Jul-47,2,1,49,4.125,360,60,194000,PRINCIPAL,SF,PENNYMACCORP.
793,3.875,368000,8/1/17,NO,CORRESPONDENT,5986773336,FRM,PURCHASE,OR,Jul-47,1,1,31,3.875,360,80,368000,PRINCIPAL,SF,PENNYMACCORP.
780,4,288900,8/1/17,NO,CORRESPONDENT,5986773337,FRM,PURCHASE,WA,Jul-47,2,1,41,4,360,90,288900,PRINCIPAL,SF,PENNYMACCORP.
723,4,261000,8/1/17,NO,CORRESPONDENT,5986773338,FRM,PURCHASE,AR,Jul-47,2,1,44,4,360,90,261000,PRINCIPAL,SF,PENNYMACCORP.
786,4,378250,8/1/17,NO,CORRESPONDENT,5986773339,FRM,PURCHASE,NJ,Jul-47,2,1,41,4,360,85,378250,PRINCIPAL,SF,PENNYMACCORP.
812,4,191723.36,7/1/17,NO,CORRESPONDENT,5986773340,FRM,PURCHASE,GA,Jun-47,2,1,43,4,360,80,192000,PRINCIPAL,PUD,PENNYMACCORP.
762,3.875,270600,9/1/17,NO,CORRESPONDENT,5986773341,FRM,PURCHASE,NE,Aug-47,2,1,33,3.875,360,91,270600,PRINCIPAL,PUD,PENNYMACCORP.
783,3.875,323910,8/1/17,NO,CORRESPONDENT,5986773342,FRM,PURCHASE,IN,Jul-47,2,1,31,3.875,360,90,323910,PRINCIPAL,SF,PENNYMACCORP.
722,3.875,445000,8/1/17,NO,CORRESPONDENT,5986773343,FRM,REFINANCE,NJ,Jul-47,1,1,30,3.875,360,56,445000,PRINCIPAL,SF,PENNYMACCORP.
723,3.875,511000,8/1/17,NO,CORRESPONDENT,5986773344,FRM,REFINANCE,MD,Jul-47,2,1,25,3.875,360,65,511000,PRINCIPAL,SF,PENNYMACCORP.
803,3.875,290000,8/1/17,NO,CORRESPONDENT,5986773345,FRM,REFINANCE,VA,Jul-47,2,1,15,3.875,360,45,290000,PRINCIPAL,PUD,PENNYMACCORP.
806,4.125,422000,8/1/17,NO,CORRESPONDENT,5986773346,FRM,PURCHASE,CA,Jul-47,1,1,35,4.125,360,59,422000,SECOND,PUD,PENNYMACCORP.
754,3.875,405000,8/1/17,NO,CORRESPONDENT,5986773347,FRM,PURCHASE,WA,Jul-47,1,1,34,3.875,360,80,405000,PRINCIPAL,CONDO,PENNYMACCORP.
751,3.875,355200,8/1/17,YES,CORRESPONDENT,5986773348,FRM,PURCHASE,NE,Jul-47,2,1,37,3.875,360,80,355200,PRINCIPAL,PUD,PENNYMACCORP.
775,3.875,192800,8/1/17,NO,CORRESPONDENT,5986773349,FRM,PURCHASE,TX,Jul-47,2,1,20,3.875,360,80,192800,PRINCIPAL,PUD,PENNYMACCORP.
768,4.125,192000,8/1/17,NO,CORRESPONDENT,5986773350,FRM,REFINANCE,WA,Jul-47,1,1,23,4.125,360,71,192000,PRINCIPAL,SF,PENNYMACCORP.
800,4,213491.96,7/1/17,NO,CORRESPONDENT,5986773351,FRM,PURCHASE,WA,Jun-47,2,1,24,4,360,64,213800,PRINCIPAL,PUD,PENNYMACCORP.
748,4,423900,8/1/17,YES,CORRESPONDENT,5986773352,FRM,PURCHASE,DC,Jul-47,2,1,18,4,360,90,423900,PRINCIPAL,CONDO,PENNYMACCORP.
783,4,186000,8/1/17,NO,CORRESPONDENT,5986773353,FRM,PURCHASE,UT,Jul-47,1,1,32,4,360,93,186000,PRINCIPAL,PUD,PENNYMACCORP.
808,4,189900,8/1/17,NO,CORRESPONDENT,5986773354,FRM,PURCHASE,SD,Jul-47,2,1,32,4,360,76,189900,PRINCIPAL,SF,PENNYMACCORP.
711,3.875,176000,9/1/17,YES,CORRESPONDENT,5986773355,FRM,PURCHASE,IA,Aug-47,2,1,31,3.875,360,80,176000,PRINCIPAL,SF,PENNYMACCORP.
741,4,202600,8/1/17,NO,CORRESPONDENT,5986773356,FRM,PURCHASE,AR,Jul-47,2,1,25,4,360,80,202600,PRINCIPAL,SF,PENNYMACCORP.
804,3.75,200000,8/1/17,NO,CORRESPONDENT,5986773357,FRM,PURCHASE,NC,Jul-47,1,1,20,3.75,360,55,200000,PRINCIPAL,PUD,PENNYMACCORP.
755,3.875,300000,8/1/17,NO,CORRESPONDENT,5986773358,FRM,PURCHASE,MN,Jul-47,2,1,42,3.875,360,86,300000,PRINCIPAL,SF,PENNYMACCORP.
765,4,258800,8/1/17,NO,CORRESPONDENT,5986773359,FRM,PURCHASE,NM,Jul-47,2,1,33,4,360,80,258800,SECOND,SF,PENNYMACCORP.
760,4,194519.04,7/1/17,NO,CORRESPONDENT,5986773360,FRM,REFINANCE,WA,Jun-47,1,1,42,4,360,58,195000,PRINCIPAL,PUD,PENNYMACCORP.
685,3.875,215000,9/1/17,YES,CORRESPONDENT,5986773361,FRM,PURCHASE,IA,Aug-47,2,1,26,3.875,360,85,215000,PRINCIPAL,SF,PENNYMACCORP.
807,3.75,372000,8/1/17,NO,CORRESPONDENT,5986773362,FRM,REFINANCE,MD,Jul-47,2,1,22,3.75,360,80,372000,PRINCIPAL,SF,PENNYMACCORP.
792,4,185000,8/1/17,NO,CORRESPONDENT,5986773363,FRM,PURCHASE,MO,Jul-47,1,1,17,4,360,62,185000,PRINCIPAL,PUD,PENNYMACCORP.
735,4,248400,8/1/17,YES,CORRESPONDENT,5986773364,FRM,PURCHASE,OR,Jul-47,1,1,35,4,360,80,248400,PRINCIPAL,SF,PENNYMACCORP.
796,4,217121.34,8/1/17,NO,BROKER,5986773365,FRM,REFINANCE,TX,Jul-47,2,1,34,4,360,41,218000,PRINCIPAL,PUD,PENNYMACCORP.
777,3.875,228000,9/1/17,NO,CORRESPONDENT,5986773366,FRM,PURCHASE,TX,Aug-47,1,1,42,3.875,360,76,228000,PRINCIPAL,PUD,PENNYMACCORP.
791,4,229500,8/1/17,YES,CORRESPONDENT,5986773367,FRM,PURCHASE,VA,Jul-47,1,1,19,4,360,85,229500,PRINCIPAL,SF,PENNYMACCORP.
801,4.125,210000,8/1/17,NO,CORRESPONDENT,5986773368,FRM,REFINANCE,OR,Jul-47,1,1,39,4.125,360,77,210000,PRINCIPAL,SF,PENNYMACCORP.
793,4.125,250000,9/1/17,NO,CORRESPONDENT,5986773369,FRM,REFINANCE,WA,Aug-47,1,1,38,4.125,360,59,250000,PRINCIPAL,SF,PENNYMACCORP.
761,4.125,424100,9/1/17,NO,CORRESPONDENT,5986773370,FRM,REFINANCE,WA,Aug-47,2,1,19,4.125,360,66,424100,PRINCIPAL,SF,PENNYMACCORP.
786,4.125,259000,8/1/17,NO,CORRESPONDENT,5986773371,FRM,REFINANCE,NC,Jul-47,1,1,42,4.125,360,73,259000,PRINCIPAL,PUD,PENNYMACCORP.
754,4.125,579000,8/1/17,NO,CORRESPONDENT,5986773372,FRM,REFINANCE,CA,Jul-47,1,1,42,4.125,360,74,579000,PRINCIPAL,SF,PENNYMACCORP.
802,3.99,370000,8/1/17,NO,CORRESPONDENT,5986773373,FRM,PURCHASE,NE,Jul-47,2,1,24,3.99,360,80,370000,PRINCIPAL,PUD,PENNYMACCORP.
782,3.875,305000,8/1/17,NO,CORRESPONDENT,5986773374,FRM,REFINANCE,KY,Jul-47,2,1,22,3.875,360,85,305000,PRINCIPAL,SF,PENNYMACCORP.
779,4,238300,8/1/17,NO,CORRESPONDENT,5986773375,FRM,REFINANCE,MO,Jul-47,2,1,23,4,360,69,238300,PRINCIPAL,SF,PENNYMACCORP.
724,4.125,188000,8/1/17,NO,CORRESPONDENT,5986773376,FRM,REFINANCE,AZ,Jul-47,1,1,25,4.125,360,78,188000,PRINCIPAL,PUD,PENNYMACCORP.
778,4,216000,8/1/17,YES,CORRESPONDENT,5986773377,FRM,PURCHASE,MD,Jul-47,1,1,27,4,360,80,216000,PRINCIPAL,SF,PENNYMACCORP.
773,4,261000,8/1/17,YES,CORRESPONDENT,5986773378,FRM,PURCHASE,FL,Jul-47,1,1,43,4,360,90,261000,PRINCIPAL,PUD,PENNYMACCORP.
745,3.875,229000,8/1/17,YES,CORRESPONDENT,5986773379,FRM,PURCHASE,TX,Jul-47,1,1,44,3.875,360,80,229000,PRINCIPAL,PUD,PENNYMACCORP.
777,4,217000,8/1/17,NO,CORRESPONDENT,5986773380,FRM,PURCHASE,VA,Jul-47,2,1,34,4,360,66,217000,PRINCIPAL,PUD,PENNYMACCORP.
780,4.125,209950,8/1/17,YES,CORRESPONDENT,5986773381,FRM,PURCHASE,CO,Jul-47,1,1,31,4.125,360,50,209950,PRINCIPAL,PUD,PENNYMACCORP.
800,4,270000,8/1/17,YES,CORRESPONDENT,5986773382,FRM,PURCHASE,OR,Jul-47,1,1,40,4,360,90,270000,PRINCIPAL,SF,PENNYMACCORP.
743,4,188000,8/1/17,YES,CORRESPONDENT,5986773383,FRM,PURCHASE,NJ,Jul-47,2,1,25,4,360,80,188000,PRINCIPAL,SF,PENNYMACCORP.
805,4,198750,8/1/17,NO,CORRESPONDENT,5986773384,FRM,PURCHASE,FL,Jul-47,2,1,29,4,360,75,198750,SECOND,PUD,PENNYMACCORP.
777,4,301750,8/1/17,NO,CORRESPONDENT,5986773385,FRM,PURCHASE,VA,Jul-47,2,1,24,4,360,85,301750,PRINCIPAL,PUD,PENNYMACCORP.
799,4,205000,8/1/17,NO,CORRESPONDENT,5986773386,FRM,PURCHASE,MT,Jul-47,1,1,35,4,360,81,205000,PRINCIPAL,PUD,PENNYMACCORP.
801,4,187850,8/1/17,NO,CORRESPONDENT,5986773387,FRM,PURCHASE,OH,Jul-47,2,1,23,4,360,85,187850,PRINCIPAL,PUD,PENNYMACCORP.
807,4,225250,8/1/17,YES,CORRESPONDENT,5986773388,FRM,PURCHASE,SD,Jul-47,2,1,42,4,360,85,225250,PRINCIPAL,SF,PENNYMACCORP.
814,3.875,215920,9/1/17,NO,CORRESPONDENT,5986773389,FRM,PURCHASE,IA,Aug-47,1,1,38,3.875,360,80,215920,PRINCIPAL,SF,PENNYMACCORP.
744,3.875,178000,8/1/17,NO,CORRESPONDENT,5986773390,FRM,PURCHASE,IA,Jul-47,2,1,40,3.875,360,80,178000,PRINCIPAL,SF,PENNYMACCORP.
799,4.125,260800,8/1/17,NO,CORRESPONDENT,5986773391,FRM,REFINANCE,NE,Jul-47,2,1,28,4.125,360,80,260800,PRINCIPAL,SF,PENNYMACCORP.
763,4.125,424100,8/1/17,NO,CORRESPONDENT,5986773392,FRM,REFINANCE,ND,Jul-47,2,1,50,4.125,360,69,424100,PRINCIPAL,SF,PENNYMACCORP.
794,4.25,170000,9/1/17,NO,CORRESPONDENT,5986773393,FRM,PURCHASE,NY,Aug-47,2,1,32,4.25,360,49,170000,PRINCIPAL,CONDO,PENNYMACCORP.
674,4.875,360000,8/1/17,NO,CORRESPONDENT,5986773394,FRM,REFINANCE,NY,Jul-47,2,1,43,4.875,360,80,360000,PRINCIPAL,SF,PENNYMACCORP.
797,4.5,390000,8/1/17,NO,CORRESPONDENT,5986773395,FRM,PURCHASE,NY,Jul-47,1,1,28,4.5,360,72,390000,INVESTOR,CONDO,PENNYMACCORP.
744,4.75,350000,8/1/17,NO,CORRESPONDENT,5986773396,FRM,REFINANCE,NY,Jul-47,2,1,32,4.75,360,70,350000,INVESTOR,SF,PENNYMACCORP.
718,4.375,318250,8/1/17,YES,CORRESPONDENT,5986773397,FRM,PURCHASE,NY,Jul-47,1,1,38,4.375,360,95,318250,PRINCIPAL,SF,PENNYMACCORP.
806,4.75,313500,8/1/17,NO,CORRESPONDENT,5986773398,FRM,REFINANCE,NY,Jul-47,1,1,45,4.75,360,75,313500,INVESTOR,SF,PENNYMACCORP.
628,4.75,335700,8/1/17,NO,CORRESPONDENT,5986773399,FRM,REFINANCE,NY,Jul-47,1,1,28,4.75,360,75,335700,PRINCIPAL,SF,PENNYMACCORP.
639,4.875,299750,8/1/17,NO,CORRESPONDENT,5986773400,FRM,REFINANCE,NY,Jul-47,2,1,37,4.875,360,63,299750,PRINCIPAL,SF,PENNYMACCORP.
701,4.25,256000,8/1/17,NO,CORRESPONDENT,5986773401,FRM,PURCHASE,NY,Jul-47,2,1,31,4.25,360,80,256000,PRINCIPAL,SF,PENNYMACCORP.
709,4.25,131575,8/1/17,NO,CORRESPONDENT,5986773402,FRM,PURCHASE,NY,Jul-47,2,1,28,4.25,360,95,131575,PRINCIPAL,SF,PENNYMACCORP.
766,4.75,497000,8/1/17,NO,CORRESPONDENT,5986773403,FRM,REFINANCE,NY,Jul-47,2,2,42,4.75,360,37,497000,PRINCIPAL,SF,PENNYMACCORP.
737,4.375,192740.03,7/1/17,NO,CORRESPONDENT,5986773404,FRM,REFINANCE,NY,Jun-47,2,1,40,4.375,360,56,193000,PRINCIPAL,SF,PENNYMACCORP.
658,4.75,268000,8/1/17,NO,CORRESPONDENT,5986773405,FRM,REFINANCE,NY,Jul-47,1,3,50,4.75,360,98,268000,PRINCIPAL,SF,PENNYMACCORP.
793,4.375,259649.78,7/1/17,NO,CORRESPONDENT,5986773406,FRM,REFINANCE,NY,Jun-47,2,1,38,4.375,360,60,260000,PRINCIPAL,SF,PENNYMACCORP.
776,4.375,378000,8/1/17,YES,CORRESPONDENT,5986773407,FRM,PURCHASE,NY,Jul-47,1,1,40,4.375,360,90,378000,PRINCIPAL,SF,PENNYMACCORP.
751,4.5,287620.75,7/1/17,YES,CORRESPONDENT,5986773408,FRM,PURCHASE,NY,Jun-47,2,1,42,4.5,360,90,288000,PRINCIPAL,SF,PENNYMACCORP.
723,4.375,213500,8/1/17,YES,CORRESPONDENT,5986773409,FRM,PURCHASE,NY,Jul-47,1,1,45,4.375,360,70,213500,PRINCIPAL,SF,PENNYMACCORP.
774,4.375,552000,8/1/17,NO,CORRESPONDENT,5986773410,FRM,REFINANCE,NY,Jul-47,2,1,37,4.375,360,80,552000,PRINCIPAL,SF,PENNYMACCORP.
809,3.875,398930,9/1/17,NO,CORRESPONDENT,5986773411,FRM,PURCHASE,WA,Aug-47,1,1,38,3.875,360,92,398930,PRINCIPAL,SF,PENNYMACCORP.
773,4.125,197200,9/1/17,NO,CORRESPONDENT,5986773412,FRM,REFINANCE,CA,Aug-47,1,1,26,4.125,360,68,197200,PRINCIPAL,PUD,PENNYMACCORP.
772,3.875,354000,9/1/17,NO,CORRESPONDENT,5986773413,FRM,PURCHASE,GA,Aug-47,2,1,28,3.875,360,61,354000,PRINCIPAL,PUD,PENNYMACCORP.
776,4,369000,9/1/17,NO,CORRESPONDENT,5986773414,FRM,PURCHASE,MN,Aug-47,1,1,27,4,360,90,369000,PRINCIPAL,PUD,PENNYMACCORP.
761,3.875,284000,9/1/17,NO,CORRESPONDENT,5986773415,FRM,PURCHASE,MN,Aug-47,2,1,38,3.875,360,80,284000,PRINCIPAL,SF,PENNYMACCORP.
760,4,220000,9/1/17,NO,BROKER,5986773416,FRM,REFINANCE,CA,Aug-47,2,1,42,4,360,66,220000,PRINCIPAL,SF,PENNYMACCORP.
753,3.75,300000,9/1/17,NO,CORRESPONDENT,5986773417,FRM,PURCHASE,TX,Aug-47,1,1,23,3.75,360,25,300000,PRINCIPAL,SF,PENNYMACCORP.
803,3.875,618800,8/1/17,NO,CORRESPONDENT,5986773418,FRM,PURCHASE,CA,Jul-47,2,1,32,3.875,360,85,618800,PRINCIPAL,PUD,PENNYMACCORP.
807,4,304000,9/1/17,NO,CORRESPONDENT,5986773419,FRM,PURCHASE,WA,Aug-47,2,1,16,4,360,61,304000,PRINCIPAL,SF,PENNYMACCORP.
709,4,351000,8/1/17,NO,CORRESPONDENT,5986773420,FRM,PURCHASE,CA,Jul-47,2,1,40,4,360,90,351000,PRINCIPAL,SF,PENNYMACCORP.
809,3.875,254400,9/1/17,NO,BROKER,5986773421,FRM,PURCHASE,TX,Aug-47,1,1,21,3.875,360,80,254400,PRINCIPAL,PUD,PENNYMACCORP.
743,3.99,272000,9/1/17,NO,CORRESPONDENT,5986773422,FRM,PURCHASE,RI,Aug-47,2,1,39,3.99,360,80,272000,PRINCIPAL,SF,PENNYMACCORP.
753,3.875,324000,9/1/17,YES,CORRESPONDENT,5986773423,FRM,PURCHASE,NJ,Aug-47,1,1,45,3.875,360,90,324000,PRINCIPAL,SF,PENNYMACCORP.
796,3.99,360000,9/1/17,NO,CORRESPONDENT,5986773424,FRM,PURCHASE,HI,Aug-47,2,1,36,3.99,360,47,360000,PRINCIPAL,PUD,PENNYMACCORP.
773,3.875,424100,8/1/17,YES,CORRESPONDENT,5986773425,FRM,PURCHASE,FL,Jul-47,1,1,41,3.875,360,73,424100,PRINCIPAL,PUD,PENNYMACCORP.
739,3.875,235945,9/1/17,YES,CORRESPONDENT,5986773426,FRM,PURCHASE,TX,Aug-47,1,1,24,3.875,360,80,235945,PRINCIPAL,PUD,PENNYMACCORP.
779,4,270000,8/1/17,YES,CORRESPONDENT,5986773427,FRM,PURCHASE,TX,Jul-47,2,1,34,4,360,66,270000,PRINCIPAL,PUD,PENNYMACCORP.
730,3.875,270435,8/1/17,YES,CORRESPONDENT,5986773428,FRM,PURCHASE,NC,Jul-47,2,1,29,3.875,360,94,270435,PRINCIPAL,PUD,PENNYMACCORP.
686,4,424100,8/1/17,YES,CORRESPONDENT,5986773429,FRM,PURCHASE,MD,Jul-47,1,1,37,4,360,66,424100,PRINCIPAL,PUD,PENNYMACCORP.
737,3.875,346000,9/1/17,NO,CORRESPONDENT,5986773430,FRM,PURCHASE,MN,Aug-47,2,1,36,3.875,360,77,346000,PRINCIPAL,SF,PENNYMACCORP.
801,3.875,420000,8/1/17,NO,CORRESPONDENT,5986773431,FRM,PURCHASE,MN,Jul-47,2,1,24,3.875,360,75,420000,PRINCIPAL,SF,PENNYMACCORP.
723,4,204000,9/1/17,NO,CORRESPONDENT,5986773432,FRM,PURCHASE,OH,Aug-47,2,1,38,4,360,80,204000,PRINCIPAL,PUD,PENNYMACCORP.
796,4,283360,9/1/17,YES,CORRESPONDENT,5986773433,FRM,PURCHASE,MD,Aug-47,1,1,33,4,360,90,283360,PRINCIPAL,PUD,PENNYMACCORP.
703,3.875,228400,8/1/17,NO,CORRESPONDENT,5986773434,FRM,PURCHASE,AL,Jul-47,2,1,38,3.875,360,80,228400,PRINCIPAL,PUD,PENNYMACCORP.
746,3.875,318052,8/1/17,NO,CORRESPONDENT,5986773435,FRM,PURCHASE,TX,Jul-47,2,1,41,3.875,360,80,318052,PRINCIPAL,PUD,PENNYMACCORP.
755,3.875,315000,8/1/17,NO,CORRESPONDENT,5986773436,FRM,PURCHASE,TX,Jul-47,1,1,38,3.875,360,80,315000,PRINCIPAL,PUD,PENNYMACCORP.
778,3.875,344000,8/1/17,NO,CORRESPONDENT,5986773437,FRM,PURCHASE,TX,Jul-47,1,1,20,3.875,360,80,344000,PRINCIPAL,PUD,PENNYMACCORP.
792,4,223965,9/1/17,YES,CORRESPONDENT,5986773438,FRM,PURCHASE,NJ,Aug-47,2,1,13,4,360,92,223965,PRINCIPAL,SF,PENNYMACCORP.
731,3.75,351500,9/1/17,YES,BROKER,5986773439,FRM,PURCHASE,CA,Aug-47,1,1,30,3.75,360,58,351500,PRINCIPAL,PUD,PENNYMACCORP.
667,3.99,350833,8/1/17,NO,CORRESPONDENT,5986773440,FRM,PURCHASE,TX,Jul-47,2,1,43,3.99,360,60,350833,PRINCIPAL,PUD,PENNYMACCORP.
768,4,327200,9/1/17,NO,CORRESPONDENT,5986773441,FRM,PURCHASE,FL,Aug-47,2,1,30,4,360,80,327200,SECOND,SF,PENNYMACCORP.
801,4,256000,9/1/17,NO,CORRESPONDENT,5986773442,FRM,REFINANCE,NJ,Aug-47,2,1,29,4,360,80,256000,PRINCIPAL,SF,PENNYMACCORP.
802,3.875,210000,8/1/17,NO,CORRESPONDENT,5986773443,FRM,PURCHASE,OR,Jul-47,2,1,17,3.875,360,42,210000,PRINCIPAL,PUD,PENNYMACCORP.
817,4,364800,8/1/17,NO,CORRESPONDENT,5986773444,FRM,PURCHASE,VA,Jul-47,1,1,25,4,360,80,364800,PRINCIPAL,PUD,PENNYMACCORP.
773,4,277900,9/1/17,NO,CORRESPONDENT,5986773445,FRM,PURCHASE,IA,Aug-47,2,1,37,4,360,93,277900,PRINCIPAL,PUD,PENNYMACCORP.
812,3.875,375000,8/1/17,YES,BROKER,5986773446,FRM,PURCHASE,CA,Jul-47,1,1,32,3.875,360,75,375000,PRINCIPAL,CONDO,PENNYMACCORP.
735,3.875,221500,9/1/17,YES,CORRESPONDENT,5986773447,FRM,PURCHASE,OH,Aug-47,2,1,24,3.875,360,90,221500,PRINCIPAL,SF,PENNYMACCORP.
742,3.875,360750,8/1/17,NO,CORRESPONDENT,5986773448,FRM,PURCHASE,CA,Jul-47,2,1,42,3.875,360,65,360750,SECOND,SF,PENNYMACCORP.
807,3.75,202093,9/1/17,NO,CORRESPONDENT,5986773449,FRM,REFINANCE,PA,Aug-47,2,1,19,3.75,360,59,202093,PRINCIPAL,PUD,PENNYMACCORP.
734,3.875,313600,8/1/17,NO,BROKER,5986773450,FRM,REFINANCE,TX,Jul-47,2,1,35,3.875,360,80,313600,PRINCIPAL,PUD,PENNYMACCORP.
742,3.875,422000,8/1/17,NO,BROKER,5986773451,FRM,REFINANCE,TX,Jul-47,2,1,23,3.875,360,29,422000,PRINCIPAL,SF,PENNYMACCORP.
801,3.875,424000,8/1/17,NO,CORRESPONDENT,5986773452,FRM,PURCHASE,NJ,Jul-47,2,1,47,3.875,360,56,424000,PRINCIPAL,SF,PENNYMACCORP.
746,4,283500,8/1/17,YES,CORRESPONDENT,5986773453,FRM,PURCHASE,NJ,Jul-47,1,1,43,4,360,90,283500,PRINCIPAL,SF,PENNYMACCORP.
798,3.875,312750,9/1/17,NO,CORRESPONDENT,5986773454,FRM,PURCHASE,MN,Aug-47,1,1,33,3.875,360,90,312750,PRINCIPAL,SF,PENNYMACCORP.
783,4,252000,9/1/17,NO,CORRESPONDENT,5986773455,FRM,PURCHASE,AR,Aug-47,2,1,29,4,360,90,252000,PRINCIPAL,PUD,PENNYMACCORP.
685,4.125,246450,9/1/17,YES,CORRESPONDENT,5986773456,FRM,PURCHASE,MN,Aug-47,2,1,42,4.125,360,93,246450,PRINCIPAL,SF,PENNYMACCORP.
757,3.75,271000,8/1/17,NO,CORRESPONDENT,5986773457,FRM,REFINANCE,CA,Jul-47,2,1,44,3.75,360,53,271000,PRINCIPAL,SF,PENNYMACCORP.
764,3.875,517500,9/1/17,NO,CORRESPONDENT,5986773458,FRM,PURCHASE,MD,Aug-47,1,1,44,3.875,360,79,517500,PRINCIPAL,SF,PENNYMACCORP.
750,3.875,250000,9/1/17,NO,BROKER,5986773459,FRM,PURCHASE,GA,Aug-47,1,1,38,3.875,360,74,250000,PRINCIPAL,PUD,PENNYMACCORP.
781,3.875,191250,8/1/17,NO,CORRESPONDENT,5986773460,FRM,REFINANCE,NJ,Jul-47,2,1,36,3.875,360,85,191250,PRINCIPAL,CONDO,PENNYMACCORP.
742,3.875,241040,8/1/17,NO,CORRESPONDENT,5986773461,FRM,PURCHASE,NC,Jul-47,2,1,17,3.875,360,92,241040,PRINCIPAL,SF,PENNYMACCORP.
733,4,390000,8/1/17,NO,CORRESPONDENT,5986773462,FRM,REFINANCE,MS,Jul-47,1,1,29,4,360,85,390000,PRINCIPAL,SF,PENNYMACCORP.
771,4,225000,9/1/17,NO,CORRESPONDENT,5986773463,FRM,PURCHASE,LA,Aug-47,2,1,21,4,360,90,225000,PRINCIPAL,PUD,PENNYMACCORP.
758,3.875,562500,8/1/17,NO,CORRESPONDENT,5986773464,FRM,PURCHASE,MD,Jul-47,2,1,39,3.875,360,90,562500,PRINCIPAL,SF,PENNYMACCORP.
754,4.125,330000,8/1/17,YES,CORRESPONDENT,5986773465,FRM,PURCHASE,CA,Jul-47,2,1,41,4.125,360,28,330000,PRINCIPAL,CONDO,PENNYMACCORP.
763,3.875,368000,9/1/17,NO,CORRESPONDENT,5986773466,FRM,PURCHASE,FL,Aug-47,2,1,20,3.875,360,80,368000,PRINCIPAL,PUD,PENNYMACCORP.
791,4.125,378000,9/1/17,NO,CORRESPONDENT,5986773467,FRM,REFINANCE,MN,Aug-47,2,1,32,4.125,360,75,378000,PRINCIPAL,SF,PENNYMACCORP.
770,3.875,424100,8/1/17,NO,CORRESPONDENT,5986773468,FRM,PURCHASE,OR,Jul-47,2,1,36,3.875,360,58,424100,PRINCIPAL,PUD,PENNYMACCORP.
727,3.875,215500,8/1/17,NO,CORRESPONDENT,5986773469,FRM,REFINANCE,WA,Jul-47,2,1,36,3.875,360,74,215500,INVESTOR,PUD,PENNYMACCORP.
737,4,372000,9/1/17,NO,CORRESPONDENT,5986773470,FRM,PURCHASE,FL,Aug-47,2,1,14,4,360,80,372000,SECOND,SF,PENNYMACCORP.
770,3.875,224000,8/1/17,YES,CORRESPONDENT,5986773471,FRM,PURCHASE,MN,Jul-47,2,1,27,3.875,360,80,224000,PRINCIPAL,SF,PENNYMACCORP.
790,4,288600,8/1/17,NO,CORRESPONDENT,5986773472,FRM,PURCHASE,CT,Jul-47,2,1,49,4,360,80,288600,PRINCIPAL,PUD,PENNYMACCORP.
797,3.875,187500,8/1/17,NO,CORRESPONDENT,5986773473,FRM,PURCHASE,CT,Jul-47,2,1,29,3.875,360,55,187500,PRINCIPAL,SF,PENNYMACCORP.
797,3.875,192600,8/1/17,NO,CORRESPONDENT,5986773474,FRM,PURCHASE,CT,Jul-47,1,1,20,3.875,360,90,192600,PRINCIPAL,SF,PENNYMACCORP.
811,3.875,207044,8/1/17,NO,CORRESPONDENT,5986773475,FRM,PURCHASE,OH,Jul-47,2,1,36,3.875,360,80,207044,PRINCIPAL,PUD,PENNYMACCORP.
795,3.75,424100,8/1/17,NO,CORRESPONDENT,5986773476,FRM,PURCHASE,VA,Jul-47,2,1,46,3.75,360,58,424100,PRINCIPAL,PUD,PENNYMACCORP.
758,3.875,260000,8/1/17,NO,CORRESPONDENT,5986773477,FRM,PURCHASE,NJ,Jul-47,2,1,32,3.875,360,80,260000,PRINCIPAL,SF,PENNYMACCORP.
758,3.875,211200,8/1/17,YES,CORRESPONDENT,5986773478,FRM,PURCHASE,TN,Jul-47,1,1,33,3.875,360,94,211200,PRINCIPAL,SF,PENNYMACCORP.
749,4,210000,8/1/17,NO,CORRESPONDENT,5986773479,FRM,REFINANCE,OH,Jul-47,1,1,44,4,360,94,210000,PRINCIPAL,PUD,PENNYMACCORP.
780,4,636150,8/1/17,YES,CORRESPONDENT,5986773480,FRM,PURCHASE,CA,Jul-47,1,1,29,4,360,80,636150,PRINCIPAL,PUD,PENNYMACCORP.
